Latitude,Longitude
-25.12444875,151.7193299
-25.16022061,151.8529994
-24.96003004,151.9275351
-25.01452411,151.832281
-25.01865606,151.8953986
-24.98294666,151.8684681
-25.10179623,151.7858932
-25.15952923,151.7729581
-25.0955467,151.8640504
-25.13902175,151.8668535
-24.95911603,151.9419534
-25.04554397,151.7919014
-24.92797309,151.8599426
-25.10762433,151.7260841
-25.14918135,151.7163206
-25.14711275,151.8097214
-24.99213696,151.9280792
-24.97390069,151.8940607
-25.02299079,151.8955992
-24.99428511,151.8667019
-25.06343085,151.7510746
-25.12141576,151.741485
-25.09785208,151.8608172
-25.17491667,151.8715672
-24.95489131,151.8923259
-25.01390821,151.8261863
-24.92393794,151.8657426
-25.06775786,151.760078
-25.14292204,151.7553631
-25.19549967,151.7826162
-25.1738947,151.8631549
-24.98758069,151.9296008
-25.02859859,151.8365132
-24.90696034,151.8640579
-24.87048876,151.6738148
-25.08078495,151.8110146
-25.14876279,151.7176669
-25.04709804,151.847762
-25.14791143,151.8326311
-25.12938419,151.8654137
-25.15500441,151.8843892
-24.94975314,151.8803488
-25.18568454,151.7270162
-25.05061479,151.838752
-25.14710719,151.8144183
-25.15043317,151.8705126
-24.99777966,151.9246437
-25.02181578,151.8310347
-25.16576622,151.7773563
-25.04389674,151.855094
-25.12347619,151.8216012
-24.94276798,151.9440664
-25.040406,151.8396669
-25.15291561,151.8510639
-25.14727037,151.884139
-24.99452242,151.9219601
-25.09459169,151.781193
-25.19629598,151.7235189
-25.05018673,151.8456501
-25.14603661,151.8316023
-25.1383071,151.8864497
-24.98005183,151.9326747
-25.0582796,151.7466862
-25.02997676,151.8292433
-24.91869395,151.8718959
-24.95602181,151.8109024
-24.93263285,151.8911378
-24.87091277,151.6918018
-25.01744571,151.8680635
-24.92489961,151.8633778
-24.94196859,151.8225438
-24.89502836,151.6695732
-25.02540727,151.8431947
-24.89950903,151.8995505
-24.86581994,151.6700955
-24.92012487,151.6411341
-25.02877075,151.8193553
-25.0282213,151.8116705
-24.99083625,151.8627336
-24.92893862,151.5868795
-24.88720585,151.6852067
-24.93179715,151.6458867
-25.05893151,151.7127723
-25.14286407,151.7315767
-25.20030359,151.8229517
-24.96131592,151.9429732
-24.95617886,151.8939077
-25.02515002,151.8925523
-24.93020762,151.872127
-25.13159241,151.7837158
-25.07632876,151.7974018
-25.12562787,151.8392554
-25.18069636,151.8001964
-25.15850228,151.8563353
-25.13231185,151.8791451
-25.01842559,151.825273
-25.07854424,151.7103031
-25.0747302,151.792297
-25.04727798,151.8241891
-25.17705141,151.8063048
-25.19656419,151.8801786
-24.94321306,151.8952035
-25.02131791,151.8337589
-24.92175884,151.8700418
-25.18582347,151.8506154
-25.08873569,151.7735084
-25.1352422,151.7207477
-25.06520331,151.7850325
-25.19141527,151.793615
-25.16383032,151.8510294
-24.98929488,151.9186907
-25.04422463,151.8027718
-25.17359357,151.7170391
-25.04844155,151.8319831
-25.17651254,151.8101796
-25.18923458,151.8776164
-25.16050744,151.8544583
-24.98593698,151.9175693
-25.04007277,151.8289278
-25.0163562,151.8607054
-25.03337543,151.8536375
-25.14173176,151.7743278
-25.06799437,151.7871344
-25.12680099,151.8290552
-25.17989305,151.793833
-25.16205071,151.8497069
-25.15003789,151.8859982
-25.04110547,151.8006843
-25.01142729,151.8545445
-24.95224968,151.8671036
-25.19369479,151.8632024
-25.05641711,151.7614343
-25.04798106,151.8613062
-25.063673,151.8678313
-25.14100079,151.8544992
-25.13108165,151.8749936
-25.10736529,151.8019172
-25.17236049,151.7543555
-25.19205479,151.7206349
-25.07651157,151.7891102
-25.03984608,151.8178096
-25.13655769,151.8379602
-25.12060607,151.8743824
-24.95946289,151.902879
-25.01777169,151.8167391
-24.92098866,151.8702861
-25.11308882,151.7792622
-25.15975275,151.7419145
-25.1419108,151.7281892
-25.08211482,151.7986995
-25.04747545,151.8167697
-25.14711048,151.8396258
-25.14266805,151.8964595
-24.96223056,151.9026495
-25.03131081,151.843875
-25.07428771,151.7512832
-25.06324449,151.7353394
-25.11565738,151.7342069
-25.08265506,151.8158726
-25.05018209,151.8026592
-25.08048533,151.8696247
-25.13737019,151.8455013
-25.14943485,151.8910206
-25.00059925,151.8912055
-25.02259466,151.8537904
-24.95647082,151.8818243
-25.07320896,151.755107
-25.14002047,151.7514168
-25.13142285,151.7274077
-25.07694761,151.8036738
-25.05614264,151.7979388
-25.10879155,151.8578401
-25.12203746,151.8733463
-24.96727521,151.9429635
-24.99120493,151.8968684
-24.92174444,151.8660996
-25.06631922,151.7358141
-25.12849306,151.7394733
-25.07987117,151.8089555
-25.08154052,151.8104641
-25.09387236,151.8411027
-25.13457227,151.8394215
-25.14986545,151.8818061
-25.02540505,151.8539417
-24.98644762,151.921907
-25.02273057,151.8295166
-24.91087726,151.8485825
-25.00107575,151.8723072
-24.94173624,151.5869916
-24.89603488,151.6626614
-25.14241608,151.7892009
-25.07811544,151.7941352
-25.12652215,151.823954
-25.14392771,151.866278
-25.13513399,151.8666277
-25.13529455,151.8627834
-25.19682706,151.8440464
-25.07882273,151.769731
-25.11012587,151.7144047
-25.14338737,151.7226715
-25.1379046,151.8361098
-25.14488996,151.8667417
-25.14862789,151.8025537
-25.08184382,151.8535747
-25.15721807,151.8597528
-25.15124625,151.8844281
-25.03840719,151.8489309
-25.16255532,151.7560336
-25.03719923,151.8483418
-25.14997765,151.8375764
-24.94829447,151.8907212
-25.14567705,151.8801201
-25.08210364,151.7629507
-25.13687232,151.7349942
-25.14960983,151.8312381
-25.04570159,151.7198929
-25.08813918,151.8438375
-25.04392965,151.830968
-25.18047721,151.8075048
-25.18296336,151.8656899
-25.16335655,151.8439319
-24.9753827,151.9050336
-25.00410039,151.9244718
-25.03502154,151.829116
-24.90880433,151.8668878
-25.03885702,151.8249787
-25.02327379,151.826339
-24.91918633,151.8579901
-25.02578926,151.8469585
-25.13429483,151.8962811
-25.02841729,151.8015269
-24.89784821,151.8710545
-24.99451692,151.8719304
-25.01606181,151.8759777
-25.02530136,151.8496088
-24.91567825,151.8558269
-24.98339705,151.8211613
-25.15784035,151.8444517
-25.0072347,151.8572295
-25.06841001,151.7578993
-25.15562309,151.7928583
-25.14099822,151.7269576
-25.07585547,151.7970756
-25.04647527,151.8188529
-25.15234942,151.8911035
-24.98206839,151.9381207
-25.0212794,151.8086532
-24.94227628,151.851555
-25.05729821,151.7399589
-25.08557127,151.7386029
-25.14658576,151.7538387
-25.15087056,151.8391007
-25.13945547,151.8716266
-25.16236778,151.8688935
-24.94411769,151.8872679
-25.02376873,151.8627637
-24.93834102,151.8717179
-25.0822792,151.7694041
-25.08483501,151.7317355
-25.1371963,151.7476997
-25.15090536,151.8348934
-25.13333541,151.8941652
-24.96624532,151.9114634
-25.02925143,151.8547442
-24.9392125,151.8558929
-25.08746293,151.807631
-25.08837252,151.8249388
-25.09431603,151.7795014
-25.09337587,151.8168873
-25.13369939,151.7685
-25.12376075,151.8214774
-25.16467955,151.8688328
-25.12095814,151.8796941
-24.99802081,151.8902115
-25.01825451,151.8917784
-24.95419519,151.8527969
-25.05693032,151.7480293
-25.07231285,151.7955277
-25.04747077,151.8323687
-24.96765373,151.7369718
-24.96074182,151.7255935
-24.90604816,151.8420498
-25.17765288,151.8426359
-25.19798304,151.874357
-24.88377025,151.719928
-24.90844242,151.8300405
-25.19535708,151.8636599
-25.16581746,151.8967102
-25.13911464,151.8944489
-25.02064604,151.8373898
-25.02617311,151.8773785
-25.01898131,151.8403188
-24.89675046,151.7025162
-24.91885471,151.7765522
-24.91863719,151.7441816
-24.90279313,151.7797732
-24.94009072,151.7344039
-25.11787998,151.838625
-24.9076092,151.8338348
-25.09319958,151.8106197
-24.96559021,151.7303079
-24.90648671,151.8303721
-24.91856213,151.721529
-24.95931085,151.7036615
-24.89021032,151.6946167
-24.92341748,151.7779071
-24.9185164,151.7424975
-24.91029375,151.7399923
-24.94869093,151.7376373
-24.91242224,151.8402065
-25.08004999,151.7647069
-25.15791674,151.7716477
-25.19448236,151.7534373
-25.17008475,151.8134999
-25.1494012,151.8735666
-24.9737218,151.9369028
-25.02154482,151.8584151
-24.9290863,151.8527215
-25.19486487,151.8010628
-24.89329001,151.7193966
-24.92036991,151.764188
-24.88379258,151.7019314
-24.87067244,151.6858077
-24.90379968,151.755055
-24.89808514,151.8045874
-24.88994266,151.699053
-24.89594573,151.7264593
-24.88880642,151.6739183
-24.92208391,151.7627373
-24.90984388,151.8601517
-25.08866917,151.8030063
-24.88208667,151.7518266
-24.86602764,151.7481665
-24.87343231,151.6645961
-24.86609228,151.7093293
-24.91483285,151.788032
-24.88732591,151.8240637
-24.88898483,151.7729514
-25.18028933,151.8549255
-24.92839886,151.8286048
-24.95842138,151.7029208
-24.89102678,151.6955413
-24.85140254,151.6920864
-24.9130283,151.7420831
-24.89651311,151.8090746
-25.08617986,151.8214898
-24.88360742,151.767545
-24.86205282,151.8503496
-24.84845814,151.8027688
-25.19424653,151.8586024
-24.87058641,151.7383598
-24.95866964,151.7381636
-24.91128972,151.7385104
-24.88666367,151.8178818
-24.95537862,151.699743
-25.09545638,151.8483158
-24.87085296,151.7435249
-24.86543541,151.8034315
-24.86859035,151.8543872
-24.83359344,151.8069374
-24.88739045,151.7396664
-24.83692017,151.7763127
-25.09162921,151.8241285
-24.92819365,151.7741407
-24.90619978,151.8556983
-24.90140574,151.7786709
-24.89233808,151.8251447
-24.96238895,151.7175977
-25.08948559,151.8195977
-25.08712583,151.8132372
-24.88618313,151.6785744
-24.87020018,151.7448869
-24.88908289,151.704178
-24.871781,151.6884429
-24.89578738,151.8052903
-24.86341863,151.8238168
-24.8762185,151.825826
-24.86628905,151.6763826
-24.86308543,151.7049356
-24.92032148,151.7401281
-24.88239737,151.822008
-24.89498089,151.7751627
-24.85374029,151.8177027
-24.88406543,151.8603285
-24.87009579,151.7276546
-24.94961626,151.7019161
-24.85914643,151.7372587
-24.89954458,151.7186366
-24.94669076,151.7799986
-24.89998991,151.7490498
-24.91394924,151.7811369
-24.90227477,151.8144725
-24.8702638,151.7704682
-24.8721872,151.843581
-24.87535523,151.7228118
-24.925419,151.6893066
-24.93078662,151.7002371
-24.87071409,151.6927838
-24.89905308,151.7847794
-24.96741952,151.73427
-24.85577721,151.818766
-25.10144877,151.8230136
-24.95903105,151.7354083
-24.89228017,151.7155946
-24.87488431,151.6807989
-24.89781117,151.8016386
-24.89531439,151.8078176
-24.86936193,151.8695852
-24.87670451,151.83575
-24.90202179,151.8494141
-24.96091046,151.716192
-24.88663451,151.6811175
-24.88523985,151.7194767
-25.10261874,151.8219948
-24.86575493,151.7441377
-24.87593531,151.6868785
-24.85248358,151.6983812
-24.92368631,151.756099
-24.91990032,151.7353573
-24.88503935,151.8377282
-24.98585189,151.7224977
-24.87411524,151.7687487
-24.83539459,151.7374381
-24.84223494,151.7155923
-24.84058847,151.7586131
-24.87691379,151.6811098
-24.93431133,151.7311439
-24.91612504,151.7904675
-24.86937693,151.7881853
-24.88513667,151.7954716
-25.09885821,151.8234684
-24.88287558,151.7478844
-24.88511126,151.7552149
-24.9566488,151.7348474
-24.86703744,151.6908784
-24.86839551,151.7080233
-24.91536623,151.7387572
-24.89613647,151.8395619
-24.87867201,151.8099186
-24.85471339,151.6899274
-24.93090441,151.7413186
-24.92442889,151.7497622
-24.90911165,151.7797627
-24.94496338,151.6966579
-25.08936428,151.8071217
-24.88063684,151.7513805
-24.88178422,151.7968112
-24.84540199,151.8292945
-24.87511603,151.8333275
-24.83773935,151.8011093
-24.85974279,151.7542184
-24.86700388,151.7199075
-24.84932531,151.722912
-24.85657055,151.735099
-24.84131422,151.7399596
-24.87187208,151.7242829
-24.87837484,151.7114672
-24.87675931,151.854379
-24.83983796,151.8053043
-24.84261934,151.7783405
-24.86838759,151.7251222
-24.85472024,151.7272799
-24.83475754,151.755982
-24.87660147,151.8556637
-24.86760656,151.7273515
-24.87181232,151.7039855
-24.86849737,151.7313919
-24.83521106,151.731923
-24.84365563,151.7591211
-24.8682279,151.7454457
-24.88117058,151.680541
-24.95246575,151.7924828
-24.91908923,151.7814209
-24.8551899,151.8134546
-24.88558329,151.8546672
-24.84901829,151.8060435
-24.99987799,151.8959369
-25.02651151,151.8876777
-24.9286687,151.7764869
-24.93552914,151.7838183
-24.92389907,151.7153336
-24.90135429,151.7579478
-24.95736287,151.6461354
-25.00612861,151.8775405
-24.94201936,151.7862728
-24.93013276,151.7888389
-24.83692257,151.7654213
-25.11021591,151.8263119
-24.8717953,151.7508239
-24.87021209,151.6863702
-24.90416835,151.8353356
-24.92078753,151.6902078
-24.95018994,151.5887364
-25.13997973,151.8356935
-25.03106906,151.8901609
-24.95406884,151.6125264
-25.14432665,151.8711517
-25.0145569,151.8821835
-24.95643751,151.7617843
-24.90822776,151.8213662
-24.95189415,151.7418462
-24.95168321,151.7502993
-24.93406308,151.7698106
-24.90498533,151.7629398
-24.89975396,151.7610538
-24.95464643,151.7646016
-24.93324038,151.8106044
-24.90520348,151.8290729
-24.95128305,151.7446074
-24.92300453,151.6815662
-25.02913333,151.8837208
-24.89802246,151.7877054
-24.89424182,151.8386991
-24.96939581,151.7180734
-24.87022387,151.8291406
-24.88372137,151.7281413
-24.91457992,151.7060909
-24.84857984,151.7419026
-24.84092601,151.7352092
-24.92520153,151.800126
-24.9328004,151.7947626
-24.90641133,151.7528692
-24.95199798,151.7611293
-24.95329325,151.7634123
-24.91734713,151.81832
-24.9495896,151.7907124
-24.92825351,151.7815945
-24.93277586,151.757311
-24.95742367,151.7663172
-24.92677439,151.8209051
-24.89886171,151.8322954
-24.89903005,151.7100023
-24.90067826,151.7150583
-24.94301915,151.7783168
-24.93040519,151.7885101
-24.92724315,151.7048516
-24.90324487,151.7583612
-24.9168793,151.7526669
-24.95483161,151.7618488
-24.90025036,151.8303233
-24.93262418,151.7551163
-24.94144934,151.7636957
-24.94217399,151.7579422
-24.95598645,151.7607615
-24.9282707,151.7642279
-24.88183661,151.7381203
-24.92420228,151.6891929
-24.93354425,151.7553265
-24.93757867,151.7556961
-24.93584178,151.7619123
-24.9835285,151.7146904
-24.91881682,151.7093342
-24.8622806,151.7793665
-24.95601114,151.6318959
-25.00081754,151.8917648
-24.93230915,151.6884291
-24.90603904,151.7052819
-25.04674518,151.8358237
-25.15054314,151.893389
-24.98902463,151.9224075
-25.03158866,151.8661855
-24.88725953,151.9074622
-25.04070353,151.7476821
-25.14418684,151.7355921
-25.04034752,151.8529244
-25.1674441,151.8116852
-25.14669026,151.8832521
-25.02900821,151.8628356
-24.93598752,151.7923797
-24.92895793,151.7841151
-24.93942794,151.7679746
-24.92666399,151.7533035
-24.91989558,151.7615751
-24.95386531,151.7660225
-24.92476971,151.7440886
-24.94610073,151.6991189
-24.93014944,151.7868378
-24.92358871,151.7309378
-24.90354325,151.7033681
-24.9019028,151.8184355
-24.94030624,151.7608833
-24.94860735,151.7544782
-24.92702888,151.763728
-24.91120937,151.719302
-24.90732058,151.761348
